#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_aircon,80x0C_park_neutral_switch,80x0F_idle_set_point,80x10_idle_hot,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,coolant_sensor_fault,air_intake_sensor_fault,fuel_pump_circuit_fault,throttle_pot_fault,0x80_raw,7dx01_ignition_switch,7dx02_throttle_angle,7dx04_air_fuel_ratio,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0F_idle_base_pos,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx1F_jack_count,0x7d_raw
2024-07-02 20:41:35.631,1078,61,200,39,200,33,13.7,0.68,0,true,true,24.4,51,93,0,0,11.5,4.88,16,false,false,false,false,801C043674FF5EFF218922002001000004338B5D000B00470988100000,true,10.2,14.6,110,255,255,1,true,2,2,0,84,0,129,142,7D201011FF920016FFFF0101826600FF54FFFF3081800BFF19401D80258034008E
2024-07-02 20:41:36.381,1083,61,200,39,200,32,13.7,0.68,0,true,true,24.4,51,93,0,0,10,4.88,16,false,false,false,false,801C043B74FF5EFF208922002001000004338B5D001C00440988100000,true,10.2,14.6,675,255,255,1,true,2,0,0,84,0,129,142,7D201011FF920087FFFF0101826400FF54FFFF30818017FF19401D80258034008E
2024-07-02 20:41:37.128,1072,61,200,39,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,15.5,4.88,16,false,false,false,false,801C043074FF5EFF218922002001000004338B5C0002004F0988100000,true,10.2,14.6,400,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF920050FFFF0101826300FF54FFFF30818010FF19401D80258034008E
2024-07-02 20:41:37.877,1081,61,200,39,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,14,4.88,16,false,false,false,false,801C043974FF5EFF218922002001000004338B5C0001004C0988100000,true,10.2,14.6,165,255,255,1,true,2,1,0,84,0,129,142,7D201011FF920021FFFF0101826500FF54FFFF30818002FF19401D80258034008E
2024-07-02 20:41:38.627,1092,61,200,39,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C044474FF5EFF208922002001000004338B5C000200470988100000,true,10.2,14.6,665,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF920085FFFF0101826300FF54FFFF30818008FF19401D80258034008E
2024-07-02 20:41:39.381,1075,61,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C043374FF5DFF208922002001000004338B5C000600470988100000,true,10.2,14.6,630,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF92007EFFFF0101826300FF54FFFF30817FFAFF19401D80258034008E
2024-07-02 20:41:40.127,1084,61,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,12,4.88,16,false,false,false,false,801C043C74FF5DFF208922002001000004338B5C000900480988100000,true,10.2,14.6,385,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF92004DFFFF0101826300FF54FFFF30817FFDFF19401D80258034008E
2024-07-02 20:41:40.883,1070,61,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,12,4.88,16,false,false,false,false,801C042E74FF5DFF218922002001000004338B5C000700480988100000,true,10.2,14.6,670,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF920086FFFF0101826300FF54FFFF30818008FF19401D80258034008E
2024-07-02 20:41:41.631,1080,61,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C043874FF5DFF208922002001000004338B5C000A00470988100000,true,10.2,14.6,245,255,255,1,true,2,1,0,84,0,129,142,7D201011FF920031FFFF0101826500FF54FFFF30818016FF19401D80258034008E
2024-07-02 20:41:42.376,1079,61,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C043774FF5DFF208922002001000004338B5C000C00470988100000,true,10.2,14.6,415,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF920053FFFF0101826300FF54FFFF30817FFEFF19401D80258034008E
2024-07-02 20:41:43.132,1072,61,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,14,4.88,16,false,false,false,false,801C043074FF5DFF218922002001000004338B5C000B004C0988100000,true,10.2,14.6,125,255,255,1,true,2,1,0,84,0,129,142,7D201011FF920019FFFF0101826500FF54FFFF3081800AFF19401D80258034008E
2024-07-02 20:41:43.883,1083,61,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,11,4.88,16,false,false,false,false,801C043B74FF5DFF208922002001000004338B5C001400460988100000,true,10.2,14.6,635,255,255,1,true,2,0,0,84,0,129,142,7D201011FF92007FFFFF0101826400FF54FFFF30817FEEFF19401D80258034008E
2024-07-02 20:41:44.632,1075,61,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C043374FF5DFF218922002001000004338B5C001300470988100000,true,10.2,14.6,675,255,255,1,true,2,0,0,84,0,129,142,7D201011FF920087FFFF0101826400FF54FFFF30817FFEFF19401D80258034008E
2024-07-02 20:41:45.383,1074,61,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,12,4.88,16,false,false,false,false,801C043274FF5DFF218922002001000004338B5C000600480988100000,true,10.2,14.6,435,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF920057FFFF0101826300FF54FFFF3081800FFF19401D80258034008E
2024-07-02 20:41:46.134,1066,61,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,15.5,4.88,16,false,false,false,false,801C042A74FF5DFF218922002001000004338B5C0012004F0988100000,true,10.2,14.6,380,255,255,1,true,2,1,0,84,0,129,142,7D201011FF92004CFFFF0101826500FF54FFFF30817FEDFF19401D80258034008E
2024-07-02 20:41:46.883,1080,63,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,12,4.88,16,false,false,false,false,801C043876FF5DFF218922002001000004338B5C000A00480988100000,true,10.2,14.6,655,255,255,1,true,2,0,0,84,0,129,142,7D201011FF920083FFFF0101826400FF54FFFF30818002FF19401D80258034008E
2024-07-02 20:41:47.631,1086,63,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C043E76FF5DFF208922002001000004338B5C000800470988100000,true,10.2,14.6,130,255,255,1,true,2,1,0,84,0,129,142,7D201011FF92001AFFFF0101826500FF54FFFF30817FFCFF19401D80258034008E
2024-07-02 20:41:48.383,1081,63,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,12,4.88,16,false,false,false,false,801C043976FF5DFF218922002001000004338B5C000100480988100000,true,10.2,14.6,530,255,255,1,true,2,-1,0,84,0,129,142,7D201011FF92006AFFFF0101826300FF54FFFF30818019FF19401D80258034008E
2024-07-02 20:41:49.133,1086,63,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,14,4.88,16,false,false,false,false,801C043E76FF5DFF208922002001000004338B5C0009004C0988100000,true,10.2,14.6,100,255,255,1,true,2,1,0,84,0,129,142,7D201011FF920014FFFF0101826500FF54FFFF30818003FF19401D80258034008E
2024-07-02 20:41:49.877,1086,63,200,38,200,32,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C043E76FF5DFF208922002001000004338B5C001900470988100000,true,10.2,14.6,180,255,255,1,true,2,1,0,84,0,129,142,7D201011FF920024FFFF0101826500FF54FFFF30817FF6FF19401D80258034008E
2024-07-02 20:41:50.634,1098,63,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C044A76FF5DFF218922002001000004338B5C000E00470988100000,true,10.2,14.6,135,255,255,1,true,2,1,0,83,0,129,142,7D201011FF92001BFFFF0101826500FF53FFFF30818005FF19401D80258034008E
2024-07-02 20:41:51.381,1080,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,14,4.88,16,false,false,false,false,801C043877FF5DFF218922002001000004338B5C0006004C0988100000,true,10.2,14.6,390,255,255,1,true,2,-1,0,83,0,129,142,7D201011FF92004EFFFF0101826300FF53FFFF3081800DFF19401D80258034008E
2024-07-02 20:41:52.127,1069,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,13,4.88,16,false,false,false,false,801C042D77FF5DFF218922002001000004338B5C0005004A0988100000,true,10.2,14.6,300,255,255,1,true,2,1,0,83,0,129,142,7D201011FF92003CFFFF0101826500FF53FFFF30818002FF19401D80258034008E
2024-07-02 20:41:52.885,1088,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,12,4.88,16,false,false,false,false,801C044077FF5DFF218922002001000004338B5C000600480988100000,true,10.2,14.6,675,255,255,1,true,2,-1,0,83,0,129,142,7D201011FF920087FFFF0101826300FF53FFFF30817FFEFF19401D80258034008E
2024-07-02 20:41:53.629,1075,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,15.5,4.88,16,false,false,false,false,801C043377FF5DFF218922002001000004338B5C001D004F0988100000,true,10.2,14.6,70,255,255,1,true,2,2,0,83,0,129,142,7D201011FF92000EFFFF0101826600FF53FFFF3081800EFF19401D80258034008E
2024-07-02 20:41:54.379,1085,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,12,4.88,16,false,false,false,false,801C043D77FF5DFF218922002001000004338B5C000300480988100000,true,10.2,14.6,305,255,255,1,true,2,1,0,83,0,129,142,7D201011FF92003DFFFF0101826500FF53FFFF30818004FF19401D80258034008E
2024-07-02 20:41:55.130,1084,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,13,4.88,16,false,false,false,false,801C043C77FF5DFF218922002001000004338B5C0004004A0988100000,true,10.2,14.6,205,255,255,1,true,2,1,0,82,0,129,142,7D201011FF920029FFFF0101826500FF52FFFF3081800EFF19401D80258034008E
2024-07-02 20:41:55.877,1084,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,92,0,0,11.5,4.88,16,false,false,false,false,801C043C77FF5DFF218922002001000004338B5C001A00470988100000,true,10.2,14.6,605,255,255,1,true,2,0,0,82,0,129,142,7D201011FF920079FFFF0101826400FF52FFFF30818012FF19401D80258034008E
2024-07-02 20:41:56.628,1072,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,91,0,0,10,4.88,16,false,false,false,false,801C043077FF5DFF218922002001000004338B5B002900440988100000,true,10.2,14.6,565,255,255,1,true,2,-1,0,82,0,129,142,7D201011FF920071FFFF0101826300FF52FFFF3081801CFF19401D80258034008E
2024-07-02 20:41:57.381,1068,64,200,38,200,32,13.7,0.68,0,true,true,24.4,51,91,0,0,11.5,4.88,16,false,false,false,false,801C042C77FF5DFF208922002001000004338B5B000C00470988100000,true,10.2,14.6,285,255,255,1,true,2,1,0,82,0,129,142,7D201011FF920039FFFF0101826500FF52FFFF30817FF9FF19401D80258034008E
2024-07-02 20:41:58.127,1058,64,200,38,200,34,13.7,0.68,0,true,true,24.4,51,91,0,0,10.5,4.88,16,false,false,false,false,801C042277FF5DFF228922002001000004338B5B001B00450988100000,true,10.2,14.6,750,255,255,1,true,2,0,0,82,0,129,142,7D201011FF920096FFFF0101826400FF52FFFF3081800EFF19401D80258034008E
2024-07-02 20:41:58.876,1037,64,200,38,200,32,13.7,0.68,0,true,true,24.4,51,90,0,0,15,4.88,16,false,false,false,false,801C040D77FF5DFF208922002001000004338B5A0018004E0988100000,true,10.2,14.6,470,255,255,1,true,2,-1,0,82,0,129,142,7D201011FF92005EFFFF0101826300FF52FFFF30818014FF19401D80258034008E
2024-07-02 20:41:59.632,1059,64,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,13,4.88,16,false,false,false,false,801C042377FF5DFF218922002001000004338B5A0004004A0988100000,true,10.2,14.6,285,255,255,1,true,2,2,0,82,0,129,142,7D201011FF920039FFFF0101826600FF52FFFF30818001FF19401D80258034008E
2024-07-02 20:42:00.384,1077,65,200,38,200,32,13.7,0.68,0,true,true,24.4,51,90,0,0,10,4.88,16,false,false,false,false,801C043578FF5DFF208922002001000004338B5A001500440988100000,true,10.2,14.6,230,255,255,1,true,2,2,0,82,0,129,142,7D201011FF92002EFFFF0101826600FF52FFFF3081800CFF19401D80258034008E
2024-07-02 20:42:01.130,1060,65,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,11.5,4.88,16,false,false,false,false,801C042478FF5DFF218922002001000004338B5A001100470988100000,true,10.2,14.6,670,255,255,1,true,2,0,0,82,0,129,142,7D201011FF920086FFFF0101826400FF52FFFF30818015FF19401D80258034008E
2024-07-02 20:42:01.882,1070,65,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,11.5,4.88,16,false,false,false,false,801C042E78FF5DFF218922002001000004338B5A001A00470988100000,true,10.2,14.6,185,255,255,1,true,2,1,0,82,0,129,142,7D201011FF920025FFFF0101826500FF52FFFF30817FF6FF19401D80258034008E
2024-07-02 20:42:02.631,1048,65,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,12,4.88,16,false,false,false,false,801C041878FF5DFF218922002001000004338B5A000800480988100000,true,10.2,14.6,600,255,255,1,true,2,0,0,82,0,129,142,7D201011FF920078FFFF0101826400FF52FFFF30818008FF19401D80258034008E
2024-07-02 20:42:03.383,1056,65,200,38,200,32,13.7,0.68,0,true,true,24.4,51,90,0,0,12,4.88,16,false,false,false,false,801C042078FF5DFF208922002001000004338B5A000A00480988100000,true,10.2,14.6,95,255,255,1,true,2,1,0,82,0,129,142,7D201011FF920013FFFF0101826500FF52FFFF3081800DFF19401D80258034008E
2024-07-02 20:42:04.126,1079,65,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,10.5,4.88,16,false,false,false,false,801C043778FF5DFF218922002001000004338B5A001800450988100000,true,10.2,14.6,660,255,255,1,true,2,-1,0,82,0,129,142,7D201011FF920084FFFF0101826300FF52FFFF30818008FF19401D80258034008E
2024-07-02 20:42:04.887,1052,66,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,12,4.88,16,false,false,false,false,801C041C79FF5DFF218922002001000004338B5A000700480988100000,true,10.2,14.6,320,255,255,1,true,2,-1,0,82,0,129,142,7D201011FF920040FFFF0101826300FF52FFFF30817FF6FF19401D80258034008E
2024-07-02 20:42:05.629,1045,66,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,13,4.88,16,false,false,false,false,801C041579FF5DFF218922002001000004338B5A0003004A0988100000,true,10.2,14.6,595,255,255,1,true,2,-1,0,82,0,129,142,7D201011FF920077FFFF0101826300FF52FFFF30817FF2FF19401D80258034008E
2024-07-02 20:42:06.385,1057,66,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,12,4.88,16,false,false,false,false,801C042179FF5DFF218922002001000004338B5A000400480988100000,true,10.2,14.6,185,255,255,1,true,2,1,0,82,0,129,142,7D201011FF920025FFFF0101826500FF52FFFF30818022FF19401D80258034008E
2024-07-02 20:42:07.129,1069,66,200,38,200,33,13.7,0.68,0,true,true,24.4,51,90,0,0,11,4.88,16,false,false,false,false,801C042D79FF5DFF218922002001000004338B5A001500460988100000,true,10.2,14.6,655,255,255,1,true,2,-1,0,82,0,129,142,7D201011FF920083FFFF0101826300FF52FFFF30817FFDFF19401D80258034008E
2024-07-02 20:42:07.885,1050,66,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,13,4.88,16,false,false,false,false,801C041A79FF5DFF208922002001000004338B580004004A0988100000,true,10.2,14.6,125,255,255,1,true,2,1,0,82,0,129,142,7D201011FF920019FFFF0101826500FF52FFFF30818008FF19401D80258034008E
2024-07-02 20:42:08.628,1071,66,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C042F79FF5DFF208922002001000004338B58000A00480988100000,true,10.2,14.6,95,255,255,1,true,2,1,0,82,0,129,142,7D201011FF920013FFFF0101826500FF52FFFF3081800AFF19401D80258034008E
2024-07-02 20:42:09.381,1060,66,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C042479FF5DFF208922002001000004338B58000B00480988100000,true,10.2,14.6,615,255,255,1,true,2,0,0,81,0,129,142,7D201011FF92007BFFFF0101826400FF51FFFF30817FFFFF19401D80258034008E
2024-07-02 20:42:10.129,1061,67,200,38,200,33,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C04257AFF5DFF218922002001000004338B58000200480988100000,true,10.2,14.6,245,255,255,1,true,2,1,0,81,0,129,142,7D201011FF920031FFFF0101826500FF51FFFF3081800BFF19401D80258034008E
2024-07-02 20:42:10.884,1052,67,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C041C7AFF5DFF208922002001000004338B58000700480988100000,true,10.2,14.6,520,255,255,1,true,2,-1,0,81,0,129,142,7D201011FF920068FFFF0101826300FF51FFFF30817FF5FF19401D80258034008E
2024-07-02 20:42:11.631,1051,67,200,38,200,33,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C041B7AFF5DFF218922002001000004338B58000300480988100000,true,10.2,14.6,765,255,255,1,true,2,-1,0,81,0,129,142,7D201011FF920099FFFF0101826300FF51FFFF3081800BFF19401D80258034008E
2024-07-02 20:42:12.378,1040,67,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,14,4.88,16,false,false,false,false,801C04107AFF5DFF208922002001000004338B58000D004C0988100000,true,10.2,14.6,85,255,255,1,true,2,1,0,81,0,129,142,7D201011FF920011FFFF0101826500FF51FFFF30817FF8FF19401D80258034008E
2024-07-02 20:42:13.130,1042,67,200,38,200,33,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C04127AFF5DFF218922002001000004338B58000900480988100000,true,10.2,14.6,665,255,255,1,true,2,-1,0,81,0,129,142,7D201011FF920085FFFF0101826300FF51FFFF30817FF5FF19401D80258034008E
2024-07-02 20:42:13.883,1052,67,200,38,200,33,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C041C7AFF5DFF218922002001000004338B58000800480988100000,true,10.2,14.6,270,255,255,1,true,2,0,0,81,0,129,142,7D201011FF920036FFFF0101826400FF51FFFF3081800BFF19401D80258034008E
2024-07-02 20:42:14.638,1043,67,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,13,4.88,16,false,false,false,false,801C04137AFF5DFF208922002001000004338B580005004A0988100000,true,10.2,14.6,405,255,255,1,true,2,2,0,81,0,129,142,7D201011FF920051FFFF0101826600FF51FFFF30818002FF19401D80258034008E
2024-07-02 20:42:15.379,1060,68,200,38,200,33,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C04247BFF5DFF218922002001000004338B58000900480988100000,true,10.2,14.6,615,255,255,1,true,2,0,0,81,0,129,142,7D201011FF92007BFFFF0101826400FF51FFFF3081800BFF19401D80258034008E
2024-07-02 20:42:16.128,1064,68,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C04287BFF5DFF208922002001000004338B58000B00480988100000,true,10.2,14.6,360,255,255,1,true,2,-1,0,81,0,129,142,7D201011FF920048FFFF0101826300FF51FFFF30818007FF19401D80258034008E
2024-07-02 20:42:16.880,1048,68,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,13,4.88,16,false,false,false,false,801C04187BFF5DFF208922002001000004338B580006004A0988100000,true,10.2,14.6,200,255,255,1,true,2,2,0,81,0,129,142,7D201011FF920028FFFF0101826600FF51FFFF3081800EFF19401D80258034008E
2024-07-02 20:42:17.635,1054,68,200,38,200,33,13.7,0.68,0,true,true,24.4,51,88,0,0,12,4.88,16,false,false,false,false,801C041E7BFF5DFF218922002001000004338B58000900480988100000,true,10.2,14.6,125,255,255,1,true,2,2,0,81,0,129,142,7D201011FF920019FFFF0101826600FF51FFFF30818012FF19401D80258034008E
2024-07-02 20:42:18.382,1048,68,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,14,4.88,16,false,false,false,false,801C04187BFF5DFF208922002001000004338B580001004C0988100000,true,10.2,14.6,405,255,255,1,true,2,1,0,81,0,129,142,7D201011FF920051FFFF0101826500FF51FFFF30817FF8FF19401D80258034008E
2024-07-02 20:42:19.131,1072,68,200,38,200,32,13.7,0.68,0,true,true,24.4,51,88,0,0,10,4.88,16,false,false,false,false,801C04307BFF5DFF208922002001000004338B58002000440988100000,true,10.2,14.6,770,255,255,1,true,2,0,0,81,0,129,142,7D201011FF92009AFFFF0101826400FF51FFFF3081801DFF19401D80258034008E
2024-07-02 20:42:19.879,1047,68,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,12,4.88,16,false,false,false,false,801C04177BFF5DFF208921002001000004338B56000B00480988100000,true,9.6,14.6,435,255,255,1,true,2,-1,0,81,0,129,142,7D201010FF920057FFFF0101826300FF51FFFF30817FEDFF19401D80258034008E
2024-07-02 20:42:20.622,1038,68,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,14,4.88,16,false,false,false,false,801C040E7BFF5DFF208921002001000004338B560019004C0988100000,true,9.6,14.6,330,255,255,1,true,2,-1,0,81,0,129,142,7D201010FF920042FFFF0101826300FF51FFFF30818014FF19401D80258034008E
2024-07-02 20:42:21.386,1025,68,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,15.5,4.88,16,false,false,false,false,801C04017BFF5DFF208921002001000004338B560012004F0988100000,true,9.6,14.6,165,255,255,1,true,2,0,0,81,0,129,142,7D201010FF920021FFFF0101826400FF51FFFF3081800EFF19401D80258034008E
2024-07-02 20:42:22.130,1049,68,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,11.5,4.88,16,false,false,false,false,801C04197BFF5DFF208921002001000004338B56000600470988100000,true,9.6,14.6,205,255,255,1,true,2,0,0,81,0,129,142,7D201010FF920029FFFF0101826400FF51FFFF30817FFFFF19401D80258034008E
2024-07-02 20:42:22.879,1013,68,200,38,200,33,13.7,0.66,0,true,true,24.4,51,86,0,0,12,4.88,16,false,false,false,false,801C03F57BFF5DFF218921002001000004338B56000000480988100000,true,9.6,14.6,530,255,255,1,true,2,-1,0,81,0,129,142,7D201010FF92006AFFFF0101826300FF51FFFF30818013FF19401D80258034008E
2024-07-02 20:42:23.635,1033,68,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,14,4.88,16,false,false,false,false,801C04097BFF5DFF208921002001000004338B56000A004C0988100000,true,9.6,14.6,85,255,255,1,true,2,1,0,81,0,129,142,7D201010FF920011FFFF0101826500FF51FFFF30818001FF19401D80258034008E
2024-07-02 20:42:24.379,1040,68,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,12,4.88,16,false,false,false,false,801C04107BFF5DFF208921002001000004338B56000D00480988100000,true,9.6,14.6,705,255,255,1,true,2,-1,0,81,0,129,142,7D201010FF92008DFFFF0101826300FF51FFFF30817FFAFF19401D80258034008E
2024-07-02 20:42:25.129,1015,69,200,38,200,33,13.7,0.66,0,true,true,24.4,51,86,0,0,14,4.88,16,false,false,false,false,801C03F77CFF5DFF218921002001000004338B560008004C0988100000,true,9.6,14.6,165,255,255,1,true,2,1,0,80,0,129,142,7D201010FF920021FFFF0101826500FF50FFFF30818002FF19401D80258034008E
2024-07-02 20:42:25.885,1037,69,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,14,4.88,16,false,false,false,false,801C040D7CFF5DFF208921002001000004338B56000C004C0988100000,true,9.6,14.6,645,255,255,1,true,2,-1,0,80,0,129,142,7D201010FF920081FFFF0101826300FF50FFFF30818020FF19401D80258034008E
2024-07-02 20:42:26.633,1043,69,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,12,4.88,16,false,false,false,false,801C04137CFF5DFF208921002001000004338B56000500480988100000,true,9.6,14.6,515,255,255,1,true,2,-2,0,80,0,129,142,7D201010FF920067FFFF0101826200FF50FFFF3081800DFF19401D80258034008E
2024-07-02 20:42:27.386,1046,69,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,12,4.88,16,false,false,false,false,801C04167CFF5DFF208921002001000004338B56000100480988100000,true,9.6,14.6,85,255,255,1,true,2,0,0,80,0,129,142,7D201010FF920011FFFF0101826400FF50FFFF30818012FF19401D80258034008E
2024-07-02 20:42:28.129,1023,69,200,38,200,32,13.7,0.66,0,true,true,24.4,51,87,0,0,12,4.88,16,false,false,false,false,801C03FF7CFF5DFF208921002001000004338B57000B00480988100000,true,9.6,14.6,420,255,255,1,true,2,1,0,80,0,129,142,7D201010FF920054FFFF0101826500FF50FFFF30817FF2FF19401D80258034008E
2024-07-02 20:42:28.877,1019,69,200,38,200,32,13.7,0.66,0,true,true,24.4,51,87,0,0,12,4.88,16,false,false,false,false,801C03FB7CFF5DFF208921002001000004338B57000A00480988100000,true,9.6,14.6,425,255,255,1,true,2,-1,0,80,0,129,142,7D201010FF920055FFFF0101826300FF50FFFF30818012FF19401D80258034008E
2024-07-02 20:42:29.633,1029,69,200,38,200,32,13.7,0.66,0,true,true,24.4,51,87,0,0,11.5,4.88,16,false,false,false,false,801C04057CFF5DFF208921002001000004338B57001000470988100000,true,9.6,14.6,665,255,255,1,true,2,-2,0,80,0,129,142,7D201010FF920085FFFF0101826200FF50FFFF30818013FF19401D80258034008E
2024-07-02 20:42:30.387,1009,69,200,38,200,32,13.7,0.66,0,true,true,24.4,51,87,0,0,15.5,4.88,16,false,false,false,false,801C03F17CFF5DFF208921002001000004338B570012004F0988100000,true,9.6,14.6,65,255,255,1,true,2,0,0,80,0,129,142,7D201010FF92000DFFFF0101826400FF50FFFF30817FFFFF19401D80258034008E
2024-07-02 20:42:31.133,1031,70,200,38,200,32,13.7,0.66,0,true,true,24.4,51,87,0,0,12,4.88,16,false,false,false,false,801C04077DFF5DFF208921002001000004338B57000B00480988100000,true,9.6,14.6,590,255,255,1,true,2,-1,0,80,0,129,142,7D201010FF920076FFFF0101826300FF50FFFF30818008FF19401D80258034008E
2024-07-02 20:42:31.877,1025,70,200,38,200,33,13.7,0.66,0,true,true,24.4,51,87,0,0,12,4.88,16,false,false,false,false,801C04017DFF5DFF218921002001000004338B57000600480988100000,true,9.6,14.6,405,255,255,1,true,2,0,0,80,0,129,142,7D201010FF920051FFFF0101826400FF50FFFF30818015FF19401D80258034008E
2024-07-02 20:42:32.638,1061,70,200,38,200,32,13.7,0.66,0,true,true,24.4,51,86,0,0,10.5,4.88,16,false,false,false,false,801C04257DFF5DFF208921002001000004338B56001E00450988100000,true,9.6,14.6,635,255,255,1,true,2,-2,0,80,0,129,142,7D201010FF92007FFFFF0101826200FF50FFFF30818003FF19401D80258034008E
2024-07-02 20:42:33.382,1023,70,200,38,200,33,13.7,0.66,0,true,true,24.4,51,86,0,0,14,4.88,16,false,false,false,false,801C03FF7DFF5DFF218921002001000004338B560005004C0988100000,true,9.6,14.6,150,255,255,1,true,2,0,0,80,0,129,142,7D201010FF92001EFFFF0101826400FF50FFFF3081800EFF19401D80258034008E
