#time,80x01-02_engine-rpm,80x03_coolant_temp,80x04_ambient_temp,80x05_intake_air_temp,80x06_fuel_temp,80x07_map_kpa,80x08_battery_voltage,80x09_throttle_pot,80x0A_idle_switch,80x0B_uk1,80x0C_park_neutral_switch,80x0D-0E_fault_codes,80x0F_idle_set_point,80x10_idle_hot,80x11_uk2,80x12_iac_position,80x13-14_idle_error,80x15_ignition_advance_offset,80x16_ignition_advance,80x17-18_coil_time,80x19_crankshaft_position_sensor,80x1A_uk4,80x1B_uk5,7dx01_ignition_switch,7dx02_throttle_angle,7dx03_uk6,7dx04_air_fuel_ratio,7dx05_dtc2,7dx06_lambda_voltage,7dx07_lambda_sensor_frequency,7dx08_lambda_sensor_dutycycle,7dx09_lambda_sensor_status,7dx0A_closed_loop,7dx0B_long_term_fuel_trim,7dx0C_short_term_fuel_trim,7dx0D_carbon_canister_dutycycle,7dx0E_dtc3,7dx0F_idle_base_pos,7dx10_uk7,7dx11_dtc4,7dx12_ignition_advance2,7dx13_idle_speed_offset,7dx14_idle_error2,7dx14-15_uk10,7dx16_dtc5,7dx17_uk11,7dx18_uk12,7dx19_uk13,7dx1A_uk14,7dx1B_uk15,7dx1C_uk16,7dx1D_uk17,7dx1E_uk18,7dx1F_uk19,0x80_raw,0x7d_raw
14:48:07.000,1125,43,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,96,13,0,11,3,16,0,0,16,16,255,146,0,199,255,255,0,0,128,100,0,255,85,255,255,48,128,128,32790,255,27,0,32,128,40,64,54,128,1,801c046562ff4eff238823001001000000238660000d004706ca100000,7d201010ff92005bffff0000806400ff55ffff30808016ff1b0020802840368001
14:48:09.000,1124,44,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,96,0,0,12,3,16,0,0,16,16,255,146,0,199,255,255,0,0,128,100,0,255,85,255,255,48,128,128,32768,255,27,0,32,128,40,64,54,128,1,801c046463ff4eff2388230010010000002386600000004806c6100000,7d201010ff92005bffff0000806400ff55ffff30808000ff1b0020802840368001
14:48:10.000,1131,44,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,96,17,0,12,3,16,0,0,16,16,255,146,0,194,255,255,0,0,128,100,0,255,85,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c046b63ff4eff2388230010010000002386600011004806c7100000,7d201010ff92005affff0000806400ff55ffff3080800eff1b0020802840368001
14:48:11.000,1127,44,200,23,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,96,13,0,14,3,16,0,0,16,16,255,146,0,194,255,255,0,0,128,100,0,255,85,255,255,48,128,128,32791,255,27,0,32,128,40,64,54,128,1,801c046763ff4eff228823001001000000238660000d004c06c3100000,7d201010ff92005affff0000806400ff55ffff30808017ff1b0020802840368001
14:48:13.000,1123,45,200,23,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,95,13,0,10,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32797,255,27,0,32,128,40,64,54,128,1,801c046364ff4eff22882300100100000023865f000d004506cb100000,7d201010ff920059ffff0000806400ff54ffff3080801dff1b0020802840368001
14:48:14.000,1106,45,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,10,0,11,3,16,0,0,16,16,255,146,0,194,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32788,255,27,0,32,128,40,64,54,128,1,801c045264ff4eff23882300100100000023865e000a004706cf100000,7d201010ff92005affff0000806400ff54ffff30808014ff1b0020802840368001
14:48:15.000,1135,45,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,27,0,11,3,16,0,0,16,16,255,146,0,194,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32778,255,27,0,32,128,40,64,54,128,1,801c046f64ff4eff23882300100100000023865e001b004706c5100000,7d201010ff92005affff0000806400ff54ffff3080800aff1b0020802840368001
14:48:17.000,1102,45,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,3,0,13,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,84,255,255,48,128,127,32757,255,27,0,32,128,40,64,54,128,1,801c044e64ff4eff23882300100100000023865e0003004a06cb100000,7d201010ff920059ffff0000806400ff54ffff30807ff5ff1b0020802840368001
14:48:18.000,1101,45,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,12,0,11,3,16,0,0,16,16,255,146,0,194,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32780,255,27,0,32,128,40,64,54,128,1,801c044d64ff4eff23882300100100000023865e000c004706c5100000,7d201010ff92005affff0000806400ff54ffff3080800cff1b0020802840368001
14:48:19.000,1100,46,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,11,0,12,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32775,255,27,0,32,128,40,64,54,128,1,801c044c65ff4eff23882300100100000023865e000b004806cb100000,7d201010ff920059ffff0000806400ff54ffff30808007ff1b0020802840368001
14:48:21.000,1095,47,200,23,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,10,0,12,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32778,255,27,0,32,128,40,64,54,128,1,801c044766ff4eff22882300100100000023865e000a004806c1100000,7d201010ff920059ffff0000806400ff54ffff3080800aff1b0020802840368001
14:48:22.000,1127,47,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,18,0,11,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32777,255,27,0,32,128,40,64,54,128,1,801c046766ff4eff23882300100100000023865e0012004706ce100000,7d201010ff920059ffff0000806400ff54ffff30808009ff1b0020802840368001
14:48:23.000,1125,47,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,20,0,11,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32777,255,27,0,32,128,40,64,54,128,1,801c046566ff4eff23882300100100000023865e0014004606c9100000,7d201010ff920059ffff0000806400ff54ffff30808009ff1b0020802840368001
14:48:25.000,1101,47,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,11,0,12,3,16,0,0,16,16,255,146,0,194,255,255,0,0,128,100,0,255,84,255,255,48,128,128,32793,255,27,0,32,128,40,64,54,128,1,801c044d66ff4eff23882300100100000023865e000b004806cd100000,7d201010ff92005affff0000806400ff54ffff30808019ff1b0020802840368001
14:48:26.000,1124,48,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,94,43,0,10,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,83,255,255,48,128,128,32779,255,27,0,32,128,40,64,54,128,1,801c046467ff4eff23882300100100000023865e002b004406c6100000,7d201010ff920059ffff0000806400ff53ffff3080800bff1b0020802840368001
14:48:27.000,1115,48,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,93,4,0,12,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,83,255,255,48,128,127,32767,255,27,0,32,128,40,64,54,128,1,801c045b67ff4eff23882300100100000023865d0004004806c4100000,7d201010ff920059ffff0000806400ff53ffff30807fffff1b0020802840368001
14:48:29.000,1118,49,200,23,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,93,35,0,12,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,83,255,255,48,128,128,32775,255,27,0,32,128,40,64,54,128,1,801c045e68ff4eff22882300100100000023865d0023004806c7100000,7d201010ff920059ffff0000806400ff53ffff30808007ff1b0020802840368001
14:48:30.000,1131,49,200,23,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,93,14,0,15,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,83,255,255,48,128,127,32765,255,27,0,32,128,40,64,54,128,1,801c046b68ff4eff22882300100100000023865d000e004e06cd100000,7d201010ff920059ffff0000806400ff53ffff30807ffdff1b0020802840368001
14:48:32.000,1115,49,200,23,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,93,41,0,10,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,83,255,255,48,128,128,32783,255,27,0,32,128,40,64,54,128,1,801c045b68ff4eff23882300100100000023865d0029004406c3100000,7d201010ff920059ffff0000806400ff53ffff3080800fff1b0020802840368001
14:48:33.000,1126,49,200,23,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,4,0,11,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,83,255,255,48,128,128,32791,255,27,0,32,128,40,64,54,128,1,801c046668ff4eff22882300100100000023865c0004004706cd100000,7d201010ff920059ffff0000806400ff53ffff30808017ff1b0020802840368001
14:48:34.000,1136,50,200,24,200,35.000000,13.500000,0.700000,0,16,1,0,0,35,134,92,28,0,10,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32783,255,27,0,32,128,40,64,54,128,1,801c047069ff4fff23872300100100000023865c001c004506c3100000,7d201010ff920059ffff0000806400ff52ffff3080800fff1b0020802840368001
14:48:36.000,1081,50,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,4,0,13,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32789,255,27,0,32,128,40,64,54,128,1,801c043969ff4fff23882300100100000023865c0004004a06cc100000,7d201010ff920059ffff0000806400ff52ffff30808015ff1b0020802840368001
14:48:37.000,1125,50,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,13,0,11,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32779,255,27,0,32,128,40,64,54,128,1,801c046569ff4fff23882300100100000023865c000d004706c3100000,7d201010ff920059ffff0000806400ff52ffff3080800bff1b0020802840368001
14:48:38.000,1109,50,200,24,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,0,0,12,3,16,0,0,16,16,255,146,0,194,255,255,0,0,128,100,0,255,82,255,255,48,128,127,32758,255,27,0,32,128,40,64,54,128,1,801c045569ff4fff22882300100100000023865c0000004806bb100000,7d201010ff92005affff0000806400ff52ffff30807ff6ff1b0020802840368001
14:48:40.000,1105,51,200,24,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,17,0,14,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32778,255,27,0,32,128,40,64,54,128,1,801c04516aff4fff22882300100100000023865c0011004c06c3100000,7d201010ff920059ffff0000806400ff52ffff3080800aff1b0020802840368001
14:48:41.000,1096,51,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,11,0,12,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,127,32754,255,27,0,32,128,40,64,54,128,1,801c04486aff4fff23882300100100000023865c000b004806cd100000,7d201010ff920059ffff0000806400ff52ffff30807ff2ff1b0020802840368001
14:48:42.000,1083,52,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,9,0,12,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32779,255,27,0,32,128,40,64,54,128,1,801c043b6bff4fff23882300100100000023865c0009004806bd100000,7d201010ff920059ffff0000806400ff52ffff3080800bff1b0020802840368001
14:48:44.000,1111,52,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,5,0,11,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32768,255,27,0,32,128,40,64,54,128,1,801c04576bff4fff23882300100100000023865c0005004706cb100000,7d201010ff920059ffff0000806400ff52ffff30808000ff1b0020802840368001
14:48:45.000,1103,52,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,92,3,0,12,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32804,255,27,0,32,128,40,64,54,128,1,801c044f6bff4fff23882300100100000023865c0003004806bd100000,7d201010ff920059ffff0000806400ff52ffff30808024ff1b0020802840368001
14:48:46.000,1071,52,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,91,5,0,11,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32790,255,27,0,32,128,40,64,54,128,1,801c042f6bff4fff23882300100100000023865b0005004706c4100000,7d201010ff920059ffff0000806400ff52ffff30808016ff1b0020802840368001
14:48:48.000,1091,52,200,24,200,35.000000,13.600000,0.700000,0,16,1,0,0,35,134,91,30,0,10,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32784,255,27,0,32,128,40,64,54,128,1,801c04436bff4fff23882300100100000023865b001e004506c2100000,7d201010ff920059ffff0000806400ff52ffff30808010ff1b0020802840368001
14:48:49.000,1098,53,200,24,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,91,29,0,10,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32793,255,27,0,32,128,40,64,54,128,1,801c044a6cff4fff22882300100100000023865b001d004506c3100000,7d201010ff920059ffff0000806400ff52ffff30808019ff1b0020802840368001
14:48:50.000,1098,53,200,24,200,34.000000,13.600000,0.700000,0,16,1,0,0,35,134,91,13,0,11,3,16,0,0,16,16,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32780,255,27,0,32,128,40,64,54,128,1,801c044a6cff4fff22882300100100000023865b000d004606cb100000,7d201010ff920059ffff0000806400ff52ffff3080800cff1b0020802840368001
14:48:52.000,1081,53,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,90,5,0,13,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32786,255,27,0,32,128,40,64,54,128,1,801c04396cff4fff22882200100100000023865a0005004a06c8100000,7d20100fff920059ffff0000806400ff52ffff30808012ff1b0020802840368001
14:48:53.000,1109,53,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,90,4,0,13,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32773,255,27,0,32,128,40,64,54,128,1,801c04556cff4fff22882200100100000023865a0004004a06c4100000,7d20100fff920059ffff0000806400ff52ffff30808005ff1b0020802840368001
14:48:55.000,1086,53,200,24,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,90,25,0,10,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32797,255,27,0,32,128,40,64,54,128,1,801c043e6cff4fff23882200100100000023865a0019004406cb100000,7d20100fff920058ffff0000806400ff52ffff3080801dff1b0020802840368001
14:48:56.000,1077,54,200,24,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,9,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32781,255,27,0,32,128,40,64,54,128,1,801c04356dff4fff2388220010010000002386590009004806cb100000,7d20100fff920059ffff0000806400ff52ffff3080800dff1b0020802840368001
14:48:57.000,1080,54,200,24,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,2,0,13,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,82,255,255,48,128,127,32767,255,27,0,32,128,40,64,54,128,1,801c04386dff4fff2388220010010000002386590002004a06cc100000,7d20100fff92005affff0000806400ff52ffff30807fffff1b0020802840368001
14:48:59.000,1065,54,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,8,0,11,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,82,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c04296dff4fff2288220010010000002386590008004706c4100000,7d20100fff92005affff0000806400ff52ffff3080800eff1b0020802840368001
14:49:00.000,1070,54,200,24,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,19,0,15,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32780,255,27,0,32,128,40,64,54,128,1,801c042e6dff4fff2388220010010000002386590013004f06bf100000,7d20100fff920059ffff0000806400ff51ffff3080800cff1b0020802840368001
14:49:01.000,1089,54,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,37,0,10,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c04416dff4fff2288220010010000002386590025004406b7100000,7d20100fff920059ffff0000806400ff51ffff3080800eff1b0020802840368001
14:49:03.000,1074,54,200,24,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,20,0,10,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32769,255,27,0,32,128,40,64,54,128,1,801c04326dff4fff2388220010010000002386590014004506bd100000,7d20100fff920059ffff0000806400ff51ffff30808001ff1b0020802840368001
14:49:04.000,1087,55,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,17,0,11,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c043f6eff4fff2288220010010000002386590011004706c5100000,7d20100fff92005affff0000806400ff51ffff3080800eff1b0020802840368001
14:49:05.000,1069,55,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,2,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32780,255,27,0,32,128,40,64,54,128,1,801c042d6eff4fff2288220010010000002386590002004806c6100000,7d20100fff92005affff0000806400ff51ffff3080800cff1b0020802840368001
14:49:07.000,1100,56,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,6,0,11,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32796,255,27,0,32,128,40,64,54,128,1,801c044c6fff4fff2288220010010000002386590006004706c7100000,7d20100fff92005affff0000806400ff51ffff3080801cff1b0020802840368001
14:49:08.000,1081,56,200,24,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,9,0,14,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32798,255,27,0,32,128,40,64,54,128,1,801c04396fff4fff2388220010010000002386590009004c06c4100000,7d20100fff920059ffff0000806400ff51ffff3080801eff1b0020802840368001
14:49:09.000,1105,56,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,12,0,11,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32773,255,27,0,32,128,40,64,54,128,1,801c04516fff4fff228822001001000000238659000c004706cb100000,7d20100fff920059ffff0000806400ff51ffff30808005ff1b0020802840368001
14:49:11.000,1081,57,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,1,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,127,32766,255,27,0,32,128,40,64,54,128,1,801c043970ff4fff2288220010010000002386590001004806cc100000,7d20100fff920059ffff0000806400ff51ffff30807ffeff1b0020802840368001
14:49:12.000,1077,57,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,13,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32794,255,27,0,32,128,40,64,54,128,1,801c043570ff4fff228822001001000000238659000d004806cd100000,7d20100fff92005affff0000806400ff51ffff3080801aff1b0020802840368001
14:49:14.000,1045,57,200,24,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,6,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32782,255,27,0,32,128,40,64,54,128,1,801c041570ff4fff2288220010010000002386590006004806cc100000,7d20100fff92005affff0000806400ff51ffff3080800eff1b0020802840368001
14:49:15.000,1089,57,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,5,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,127,32753,255,27,0,32,128,40,64,54,128,1,801c044170ff50ff2288220010010000002386590005004806c9100000,7d20100fff92005affff0000806400ff51ffff30807ff1ff1b0020802840368001
14:49:16.000,1093,57,200,25,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,30,0,10,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32781,255,27,0,32,128,40,64,54,128,1,801c044570ff50ff238822001001000000238659001e004506bb100000,7d20100fff920059ffff0000806400ff51ffff3080800dff1b0020802840368001
14:49:18.000,1080,57,200,25,200,33.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,22,0,11,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,127,32767,255,27,0,32,128,40,64,54,128,1,801c043870ff50ff2188220010010000002386590016004606ca100000,7d20100fff92005affff0000806400ff51ffff30807fffff1b0020802840368001
14:49:19.000,1088,57,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,20,0,11,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,127,32762,255,27,0,32,128,40,64,54,128,1,801c044070ff50ff2288220010010000002386590014004606cb100000,7d20100fff920059ffff0000806400ff51ffff30807ffaff1b0020802840368001
14:49:20.000,1075,57,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,8,0,11,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,81,255,255,48,128,127,32763,255,27,0,32,128,40,64,54,128,1,801c043370ff50ff2288220010010000002386590008004706c2100000,7d20100fff92005affff0000806400ff51ffff30807ffbff1b0020802840368001
14:49:22.000,1077,57,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,16,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,81,255,255,48,128,128,32776,255,27,0,32,128,40,64,54,128,1,801c043570ff50ff2288220010010000002386590010004806cc100000,7d20100fff920059ffff0000806400ff51ffff30808008ff1b0020802840368001
14:49:23.000,1099,58,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,29,0,10,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32771,255,27,0,32,128,40,64,54,128,1,801c044b71ff50ff228822001001000000238659001d004506c8100000,7d20100fff920059ffff0000806400ff50ffff30808003ff1b0020802840368001
14:49:24.000,1071,58,200,25,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,1,0,14,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32768,255,27,0,32,128,40,64,54,128,1,801c042f71ff50ff2388220010010000002386590001004c06cd100000,7d20100fff92005affff0000806400ff50ffff30808000ff1b0020802840368001
14:49:26.000,1106,58,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,89,29,0,12,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,80,255,255,48,128,127,32766,255,27,0,32,128,40,64,54,128,1,801c045271ff50ff228822001001000000238659001d004806bf100000,7d20100fff92005affff0000806400ff50ffff30807ffeff1b0020802840368001
14:49:27.000,1073,58,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,90,15,0,15,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32790,255,27,0,32,128,40,64,54,128,1,801c043171ff50ff22882200100100000023865a000f004e06d5100000,7d20100fff92005affff0000806400ff50ffff30808016ff1b0020802840368001
14:49:28.000,1077,59,200,25,200,34.000000,13.500000,0.680000,0,16,1,0,0,35,134,90,19,0,15,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32777,255,27,0,32,128,40,64,54,128,1,801c043572ff50ff22872200100100000023865a0013004f06d0100000,7d20100fff920058ffff0000806400ff50ffff30808009ff1b0020802840368001
14:49:30.000,1080,59,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,90,16,0,13,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32768,255,27,0,32,128,40,64,54,128,1,801c043872ff50ff23872200100100000023865a0010004a06cc100000,7d20100fff920059ffff0000806400ff50ffff30808000ff1b0020802840368001
14:49:31.000,1081,59,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,90,0,0,12,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32771,255,27,0,32,128,40,64,54,128,1,801c043972ff50ff23872200100100000023865a0000004806d3100000,7d20100fff920059ffff0000806400ff50ffff30808003ff1b0020802840368001
14:49:33.000,1072,59,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,88,8,0,14,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32769,255,27,0,32,128,40,64,54,128,1,801c043072ff50ff2387220010010000002386580008004c06cf100000,7d20100fff92005affff0000806400ff50ffff30808001ff1b0020802840368001
14:49:34.000,1068,59,200,25,200,34.000000,13.600000,0.680000,0,16,1,0,0,35,134,88,3,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32786,255,27,0,32,128,40,64,54,128,1,801c042c72ff50ff2288220010010000002386580003004806ca100000,7d20100fff920058ffff0000806400ff50ffff30808012ff1b0020802840368001
14:49:35.000,1073,59,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,88,24,0,11,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32789,255,27,0,32,128,40,64,54,128,1,801c043172ff50ff2387220010010000002386580018004606d3100000,7d20100fff92005affff0000806400ff50ffff30808015ff1b0020802840368001
14:49:37.000,1055,60,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,87,8,0,14,3,16,0,0,16,15,255,146,0,194,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32784,255,27,0,32,128,40,64,54,128,1,801c041f73ff50ff2387220010010000002386570008004c06cd100000,7d20100fff92005affff0000806400ff50ffff30808010ff1b0020802840368001
14:49:38.000,1058,60,200,25,200,35.000000,13.600000,0.680000,0,16,1,0,0,35,134,87,28,0,11,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32775,255,27,0,32,128,40,64,54,128,1,801c042273ff50ff238822001001000000238657001c004706cb100000,7d20100fff920059ffff0000806400ff50ffff30808007ff1b0020802840368001
14:49:39.000,1043,60,200,25,200,34.000000,13.500000,0.680000,0,16,1,0,0,35,134,87,11,0,12,3,16,0,0,16,15,255,146,0,184,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32791,255,27,0,32,128,40,64,54,128,1,801c041373ff50ff228722001001000000238657000b004806c9100000,7d20100fff920058ffff0000806400ff50ffff30808017ff1b0020802840368001
14:49:41.000,1069,60,200,25,200,35.000000,13.500000,0.680000,0,16,1,0,0,35,134,87,16,0,11,3,16,0,0,16,15,255,146,0,189,255,255,0,0,128,100,0,255,80,255,255,48,128,128,32792,255,27,0,32,128,40,64,54,128,1,801c042d73ff50ff2387220010010000002386570010004706ce100000,7d20100fff920059ffff0000806400ff50ffff30808018ff1b0020802840368001
